rating_method,quadrant,cr_v,cr_a,cr_dist,cr_angle,cr_time
mean,HP,0.36528125,0.40175,0.8406019210561821,0.7774495745338457,59.45
mean,HP,0.365015625,0.401578125,0.8408976927174627,0.7776762955075172,59.48
mean,HP,0.364640625,0.40073437500000003,0.8412742390922441,0.777232148045684,59.52
mean,HP,0.3642656249999999,0.39960937500000004,0.8416131394425639,0.7765290614372254,59.55
mean,HP,0.36378125,0.398671875,0.8415378093669466,0.775997906532576,59.58
mean,HP,0.36340625000000004,0.397703125,0.841038635269219,0.7753332657182193,59.62
mean,HP,0.36250000000000004,0.39671875,0.8400857983162411,0.774681644944417,59.65
mean,HP,0.36159375000000005,0.395921875,0.8390997766499121,0.7741658802843607,59.68
mean,HP,0.360328125,0.39578125,0.8379761561100662,0.7744458406158938,59.72
mean,HP,0.361609375,0.39428125,0.8397571426696488,0.7666764313377157,59.75
mean,HP,0.36459375,0.392203125,0.8435700019736904,0.767062239428925,59.78
mean,HP,0.367953125,0.390234375,0.8476480682881729,0.7670251224950132,59.82
mean,HP,0.371078125,0.3876875,0.8510918489637134,0.7659379235616617,59.85
mean,HP,0.371015625,0.385796875,0.8514800310674284,0.7636426595638011,59.88
mean,HP,0.37079687499999997,0.38396874999999997,0.8519979818860308,0.7615475579298113,59.92
mean,HP,0.37159375000000006,0.38215625,0.8527850770189153,0.7591496876392059,59.95
mean,HP,0.372609375,0.38082812499999996,0.8533773349248702,0.7572016644386959,59.98
mean,HP,0.37392187499999996,0.380390625,0.8537064314194094,0.7557796896182273,60.02
mean,HP,0.37484375000000003,0.38003125000000004,0.8539343434044637,0.7547744640014495,60.05
V1,LP,0.15365625,-0.11803125,0.3240351408205605,-0.1425824885076962,5.02
V1,LP,0.15640625000000002,-0.11459375,0.3313613806474024,-0.14606554389014173,5.05
V1,LP,0.15953125,-0.11121874999999999,0.33880907620091955,-0.1485986162852649,5.09
V1,LP,0.164875,-0.1088125,0.344343959560056,-0.14925202528365522,5.12
V1,LP,0.170375,-0.10653125,0.34945715685167705,-0.1492545385870152,5.15
V1,LP,0.17593750000000002,-0.104125,0.35475166853662643,-0.14917581033339888,5.19
V1,LP,0.18634375000000003,-0.1049375,0.36532645496074956,-0.15700988871994917,5.22
V1,LP,0.19459375,-0.10731249999999999,0.3735878252343421,-0.1566087351096591,5.25
V1,LP,0.20271875,-0.10965625,0.38177246896651873,-0.15612595036553273,5.29
V1,LP,0.21059375000000002,-0.11278124999999999,0.389646540981477,-0.1584475129865243,5.32
V1,LP,0.2115,-0.11765625,0.39253504785253734,-0.21357124938117097,5.35
V1,LP,0.212,-0.12293749999999998,0.39581047436530326,-0.21873787404227354,5.39
V1,LP,0.21268749999999997,-0.128125,0.3996179497543206,-0.22348990557935805,5.42
V1,LP,0.21178125,-0.131375,0.40051144568861935,-0.22729533729994472,5.45
V1,LP,0.21424999999999997,-0.13203125,0.398310204179266,-0.21932867189905458,5.49
V1,LP,0.21696875,-0.13284374999999998,0.3968159858068649,-0.21097775196148089,5.52
V1,LP,0.219625,-0.13356250000000003,0.3956844001560986,-0.20264852616404178,5.55
V1,LP,0.22159374999999998,-0.13146875000000002,0.39451374335812295,-0.1988706200226586,5.59
V1,LP,0.2235625,-0.129,0.3936203478536587,-0.19772816097160592,5.62
V1,LP,0.2255,-0.12653125,0.3928702279848725,-0.1966475625949991,5.65
V1,LP,0.22765625,-0.12478125,0.39216877610245043,-0.22411891175662657,5.69
V1,LP,0.23193750000000002,-0.12984375,0.39419763799717344,-0.22252617789161372,5.72
V1,LP,0.23609375,-0.1349375,0.39641674580031017,-0.2218727406360939,5.75
V1,LP,0.24034375,-0.14040624999999998,0.39890728560306976,-0.2215212052660162,5.79
V1,LP,0.24128125,-0.14221875,0.39759691545482334,-0.22074633636348145,5.82
V1,LP,0.23915625,-0.140125,0.3912294682642961,-0.21732704261046976,5.85
V1,LP,0.2370625,-0.13796875000000003,0.3849493901803459,-0.21447205474436182,5.89
V1,LP,0.23490624999999998,-0.13628125,0.3787599069874046,-0.21262665938538733,5.92
V1,LP,0.23456249999999998,-0.136875,0.3771625617521678,-0.18655380101287244,5.95
V1,LP,0.2353125,-0.13778125000000002,0.3775189757886068,-0.18863101519780118,5.99
V1,LP,0.235875,-0.13884375,0.3783821543825567,-0.19096061345830356,6.02
V1,LP,0.23593750000000002,-0.13871875,0.3791116658573943,-0.19298010021582865,6.05
V1,LP,0.23403125000000002,-0.140375,0.37707312200839693,-0.19621162771514072,6.09
V1,LP,0.2321875,-0.14221875,0.3747002666250907,-0.19927145338852637,6.12
V1,LP,0.23021874999999997,-0.1443125,0.3725212288120435,-0.20263621625792214,6.15
V1,LP,0.22862500000000002,-0.14550000000000002,0.3704136899205238,-0.25291009606774445,6.19
V1,LP,0.22759374999999998,-0.14578125,0.36951454312234217,-0.2533750476018366,6.22
V1,LP,0.226625,-0.14603125,0.3686784560308841,-0.25356565957183147,6.25
V1,LP,0.225125,-0.145,0.3682771153256279,-0.1555858124876387,6.29
V1,LP,0.2228125,-0.1373125,0.3736699862504098,-0.1555761037792977,6.32
V1,LP,0.2205,-0.1298125,0.3790496651877815,-0.15569269175314893,6.35
V1,LP,0.21818749999999998,-0.12215625000000001,0.384461143307633,-0.15574524177179622,6.39
V1,LP,0.21834375,-0.11934375,0.38644553400995657,-0.1550450509377021,6.42
V1,LP,0.2185625,-0.12187500000000001,0.38138732278963433,-0.15347363320355173,6.45
V1,LP,0.2188125,-0.1244375,0.37645887444757364,-0.1518092659382217,6.49
V1,LP,0.2190625,-0.126875,0.37147793558094006,-0.1500525369566112,6.52
V1,LP,0.21949999999999997,-0.1281875,0.36961473058529215,-0.19847661275226766,6.55
V1,LP,0.2200625,-0.1285625,0.36940650231814104,-0.19813641310829777,6.59
V1,LP,0.2205625,-0.12893749999999998,0.36908272026626154,-0.1977527652911164,6.62
V1,LP,0.224125,-0.131,0.3722339429865199,-0.21514062494789246,6.65
V1,LP,0.2298125,-0.13390625,0.37728276730880017,-0.21690273106413596,6.69
V1,LP,0.23540624999999998,-0.1368125,0.3823564743728805,-0.21872650153346607,6.72
V1,LP,0.2400625,-0.13915624999999998,0.38637430248838145,-0.22041958272378442,6.75
V1,LP,0.23631250000000004,-0.13871875,0.3823656838068084,-0.2242847796040472,6.79
V1,LP,0.23199999999999998,-0.13803125,0.3784959004008931,-0.2298189904084575,6.82
V1,LP,0.227625,-0.13724999999999998,0.374828949539338,-0.236411602965644,6.85
V1,LP,0.22406250000000003,-0.13624999999999998,0.3717599273146734,-0.24219119849521575,6.89
V1,LP,0.22431249999999997,-0.1363125,0.36992272589270936,-0.24246772758992735,6.92
V1,LP,0.225125,-0.13649999999999998,0.36834695372885107,-0.24273789976477722,6.95
V1,LP,0.22596875,-0.13668749999999996,0.3670088440318467,-0.24298473174385787,6.99
V1,LP,0.22734374999999998,-0.13721875,0.3673184482909966,-0.26779567690537054,7.02
V1,LP,0.22834375,-0.1373125,0.3687096252436821,-0.26836980901725105,7.05
V1,LP,0.22940625,-0.13734375,0.3701055475504992,-0.2688365939334332,7.09
V1,LP,0.23043750000000002,-0.137375,0.3714568596664286,-0.2693419439736127,7.12
V1,LP,0.23049999999999998,-0.13721875,0.3714947502752268,-0.269288988844182,7.15
V1,LP,0.23053125000000002,-0.13706249999999998,0.3714358298806805,-0.26924032178342755,7.19
V1,LP,0.23043750000000002,-0.13687499999999997,0.3713058088881102,-0.26918000613746096,7.22
V1,LP,0.2283125,-0.13718750000000002,0.3747336033515396,-0.20337002303160137,7.25
V1,LP,0.22834375,-0.13931249999999998,0.38326364178934386,-0.19485174513472567,7.29
V1,LP,0.2283125,-0.1414375,0.39230452841852015,-0.1878020888391255,7.32
V1,LP,0.2286875,-0.14356249999999998,0.40149162045514064,-0.18161904699490006,7.35
V1,LP,0.22824999999999998,-0.14340625,0.40447264347254247,-0.17924579338851224,7.39
V1,LP,0.22649999999999998,-0.142125,0.4052002767717162,-0.1782792368654446,7.42
V1,LP,0.22481249999999997,-0.140875,0.40588796503554625,-0.17728746492223482,7.45
V1,LP,0.22303125000000001,-0.13959375000000002,0.40699205725903886,-0.1272098873701215,7.49
V1,LP,0.22118749999999998,-0.137125,0.4104229374677263,-0.12717241545690022,7.52
V1,LP,0.21943749999999998,-0.13465624999999998,0.4139157692934797,-0.12704364368057325,7.55
V1,LP,0.21765625,-0.13218749999999999,0.41745679450890694,-0.12688937119268268,7.59
V1,LP,0.21753125,-0.12924999999999998,0.4222044758218817,-0.13521274417671347,7.62
V1,LP,0.21943749999999998,-0.12612500000000001,0.429499911694178,-0.14361107003334872,7.65
V1,LP,0.22128124999999998,-0.12296874999999999,0.43736187423098527,-0.1462715707528866,7.69
V1,LP,0.22359374999999998,-0.12003125,0.445004000201581,-0.14732408424501936,7.72
V1,LP,0.222625,-0.12181249999999999,0.44525641984849207,-0.1511175995223615,7.75
V1,LP,0.22146875,-0.1245625,0.4451471030176659,-0.15783003038979765,7.79
V1,LP,0.22025,-0.1271875,0.4453262566745287,-0.16588272489305284,7.82
V1,LP,0.2185,-0.129625,0.44492771414900967,-0.24573388312469477,7.85
V1,LP,0.211375,-0.13428125,0.4423130032672481,-0.24373756264413138,7.89
V1,LP,0.20428125,-0.13890625,0.4398402548215766,-0.23888189833616574,7.92
V1,LP,0.19718750000000002,-0.1431875,0.4379913801643018,-0.2290323143984742,7.95
V1,LP,0.19456249999999997,-0.14465625,0.4368345163212202,-0.22489130254061002,7.99
V1,LP,0.1939375,-0.14534375,0.435800638967042,-0.22660374636525682,8.02
V1,LP,0.19325,-0.14603125,0.4347211741615644,-0.22810084537974007,8.05
V1,LP,0.19315624999999997,-0.14687499999999998,0.4335217533189439,-0.23019049495993962,8.09
V1,LP,0.19259374999999998,-0.14781249999999999,0.4360226452114314,-0.3095119437348127,8.12
V1,LP,0.19259375,-0.1494375,0.4400831837364201,-0.3123063996141202,8.16
V1,LP,0.19265625,-0.15140625,0.44444308999144216,-0.31493267318056284,8.19
V1,LP,0.192375,-0.15384375,0.44918414668035905,-0.28953589609358066,8.22
V1,LP,0.19321875,-0.153,0.4531153102182946,-0.2914913757866147,8.26
V1,LP,0.1938125,-0.15184375,0.4567133833032703,-0.2937173930679089,8.29
V1,LP,0.19409375,-0.15078125,0.46034452158942113,-0.2952031918157975,8.32
V1,LP,0.1945625,-0.14809375000000002,0.46319662927702143,-0.24020732228474717,8.36
V1,LP,0.194875,-0.14768750000000003,0.46687979084513925,-0.2342527090191731,8.39
V1,LP,0.19525,-0.14756249999999999,0.47116637012455287,-0.22901515106061165,8.42
V1,LP,0.197625,-0.1479375,0.4768240906832434,-0.2295363368278986,8.46
V1,LP,0.20690624999999999,-0.14787499999999998,0.48752148960817615,-0.2675319527065625,8.49
V1,LP,0.21675,-0.14759375,0.49995890045896263,-0.2726066558523179,8.52
V1,LP,0.22659374999999998,-0.1473125,0.5128300452682454,-0.27573580646704987,8.56
V1,LP,0.2350625,-0.14478125,0.5259990618504344,-0.24911072810721235,8.59
V1,LP,0.23931249999999998,-0.14006249999999998,0.533650773301206,-0.25160211979802755,8.62
V1,LP,0.2434375,-0.13515625000000003,0.5413380351563268,-0.2544416756424018,8.66
V1,LP,0.24756250000000002,-0.13059375,0.5477325241568421,-0.25636619387490417,8.69
V1,LP,0.2495625,-0.12584374999999998,0.5473399487901316,-0.28304884787899576,8.72
V1,LP,0.25378125,-0.12365625000000002,0.5503747080627817,-0.28177701601577054,8.76
V1,LP,0.25796874999999997,-0.1214375,0.5535274340234496,-0.2806987864469458,8.79
V1,LP,0.25721875,-0.12512500000000001,0.5515552187524203,-0.24704740046274787,8.82
V1,LP,0.247375,-0.13890625,0.5388666266607481,-0.24302485606547197,8.86
V1,LP,0.23746875,-0.15265625,0.5264492559712064,-0.23695585523463603,8.89
V1,LP,0.22709375,-0.16696875,0.5150952363836311,-0.2221260216681049,8.92
V1,LP,0.2281875,-0.17065625,0.5167176727980966,-0.2425956377318595,8.96
V1,LP,0.22965625,-0.1730625,0.5184007811951243,-0.2372249835944661,8.99
V1,LP,0.23109375,-0.1754375,0.5202650966411173,-0.23228549102074206,9.02
V1,LP,0.2328125,-0.17803125,0.5204850707884862,-0.22911915569346625,9.06
V1,LP,0.23178125000000002,-0.17925000000000002,0.5192710469123456,-0.27743601547456925,9.09
V1,LP,0.2305625,-0.18028125,0.5179538204245737,-0.2769132574519204,9.12
V1,LP,0.22934375,-0.18153125,0.5166471989915868,-0.2763404868368996,9.16
V1,LP,0.22871875,-0.18325,0.515920402925891,-0.2749560678622658,9.19
V1,LP,0.22809374999999998,-0.18490625,0.5154496963400645,-0.2735072142361282,9.22
V1,LP,0.22746875,-0.18665624999999997,0.5150570401229275,-0.27222818248183034,9.26
V1,LP,0.22762500000000002,-0.18753124999999998,0.51472677109058,-0.271124658754352,9.29
V1,LP,0.22984375,-0.18746875000000002,0.5144519242940617,-0.26946102513466935,9.32
V1,LP,0.23221875000000003,-0.18740625,0.5144520616637975,-0.2678099340896502,9.36
V1,LP,0.23450000000000001,-0.18734374999999998,0.5146647704383951,-0.2663682793039232,9.39
V1,LP,0.23812500000000003,-0.185,0.5171547320926368,-0.24946804061888944,9.42
V1,LP,0.24184375000000002,-0.18121874999999998,0.5203075753909199,-0.24548105448259538,9.46
V1,LP,0.2455,-0.17740625000000002,0.5235383088766209,-0.2401638936605432,9.49
V1,LP,0.24937499999999996,-0.173625,0.5273219084900014,-0.23377748249802566,9.52
V1,LP,0.25068749999999995,-0.18053125,0.5357093013232244,-0.3256134021112357,9.56
V1,LP,0.25178125,-0.1909375,0.5468211953162528,-0.3258201661424459,9.59
V1,LP,0.25296874999999996,-0.20140625,0.5579158093035568,-0.32582643661714916,9.62
V1,LP,0.25325,-0.21059375,0.5658250812359531,-0.32343531850596907,9.66
V1,LP,0.24993750000000003,-0.2170625,0.5624856245389214,-0.32062925991610225,9.69
V1,LP,0.2461875,-0.22384375,0.5594491040231039,-0.320928880116235,9.72
V1,LP,0.2425,-0.23046875,0.5567746594072356,-0.321799721877105,9.76
V1,LP,0.23803125,-0.22568749999999999,0.5471904410042199,-0.336546533018781,9.79
V1,LP,0.23512500000000003,-0.217625,0.5386220357151634,-0.33631339272265903,9.82
V1,LP,0.2320625,-0.20946875,0.5299814930172754,-0.33602226958212755,9.86
V1,LP,0.22940624999999998,-0.2044375,0.5243128292914374,-0.34391385604157676,9.89
V1,LP,0.22828125,-0.209,0.5285977365054702,-0.3439990845768435,9.92
V1,LP,0.22771874999999997,-0.21359375,0.5331217453126984,-0.3436497972460985,9.96
V1,LP,0.2271875,-0.21812499999999999,0.5376090440557713,-0.34326098905281194,9.99
V1,LP,0.22859375000000004,-0.21999999999999997,0.5418796255570794,-0.2998888140936264,10.02
V1,LP,0.2345625,-0.21609375,0.5489856656877562,-0.2927342186690317,10.06
V1,LP,0.24059375000000005,-0.21209375,0.5566226606401975,-0.2872491709852674,10.09
V1,LP,0.246875,-0.2080625,0.5644525362193351,-0.2826565817263183,10.12
V1,LP,0.24818749999999998,-0.19453125000000002,0.5594724097604273,-0.27158442939428235,10.16
V1,LP,0.2493125,-0.18096875,0.5549011594178881,-0.25689925221533366,10.19
V1,LP,0.2505,-0.16746875,0.5516209387273164,-0.24497933661053567,10.22
V1,LP,0.251875,-0.15990625,0.550674224451734,-0.20491717441410284,10.26
V1,LP,0.25262500000000004,-0.15915625,0.5513320542909633,-0.2077997090261099,10.29
V1,LP,0.25321875,-0.1584375,0.5520870929400714,-0.2110959299581775,10.32
V1,LP,0.253875,-0.15759375,0.5529964590733587,-0.2141213509508505,10.36
V1,LP,0.25412500000000005,-0.156375,0.555803123116848,-0.25435605144568096,10.39
V1,LP,0.2563125,-0.1554375,0.5624904612643093,-0.24519248509741312,10.42
V1,LP,0.25865625000000003,-0.15459375000000003,0.5698006675918807,-0.2385899801466007,10.46
V1,LP,0.26084375000000004,-0.155,0.5772497510540606,-0.23480965070522902,10.49
V1,LP,0.26328125,-0.15909375,0.5843194769791512,-0.23451072450096377,10.52
V1,LP,0.2654375,-0.16321875,0.5912077578432702,-0.23432073257209712,10.56
V1,LP,0.26768749999999997,-0.16740624999999998,0.5981432045903152,-0.23423518526867115,10.59
V1,LP,0.27084375,-0.17159375,0.6016104970576552,-0.23200611832376938,10.62
V1,LP,0.27234375,-0.1770625,0.601448519768531,-0.22694032769007796,10.66
V1,LP,0.27368750000000003,-0.18253125,0.6013480691822108,-0.22193966771774679,10.69
V1,LP,0.27487500000000004,-0.18743749999999998,0.6014581747934816,-0.21604150998076516,10.72
V1,LP,0.271875,-0.18109375,0.5905049796442106,-0.2146433681620179,10.76
V1,LP,0.270125,-0.1745,0.5805328595032165,-0.21393563127828438,10.79
V1,LP,0.26825000000000004,-0.1680625,0.5706751792861393,-0.2135723525188942,10.82
V1,LP,0.26684375000000005,-0.16428125,0.5629092489165034,-0.20322622939815144,10.86
V1,LP,0.26825,-0.16415625,0.5644468281954467,-0.2027258581714988,10.89
V1,LP,0.268625,-0.16409374999999998,0.5649592099801649,-0.20226681879474012,10.92
V1,LP,0.26903125000000006,-0.16396875,0.5654933335059977,-0.3981627771133973,10.96
V1,LP,0.2705,-0.172125,0.5731018319111055,-0.4395240976236163,10.99
V1,LP,0.27246875,-0.18240625,0.5832004755812015,-0.438089870915303,11.02
V1,LP,0.27437500000000004,-0.19253125,0.5932304047091126,-0.43656341880914795,11.06
V1,LP,0.27571875,-0.1960625,0.5973480786380365,-0.4470681620815029,11.09
V1,LP,0.27928125000000004,-0.19403125,0.59771304874043,-0.4489494852951329,11.12
V1,LP,0.282875,-0.19215625000000003,0.5983362356035632,-0.4513579889483311,11.16
V1,LP,0.28246875,-0.18874999999999997,0.5946828977979459,-0.45454335583453154,11.19
V1,LP,0.27878125,-0.18412499999999998,0.5874806567811643,-0.45681362379412016,11.22
V1,LP,0.27484375,-0.18056250000000001,0.5806276301981982,-0.4564564524168669,11.26
V1,LP,0.27084375,-0.17681250000000004,0.5737614703524787,-0.45608924313415966,11.29
V1,LP,0.26771875,-0.17309375,0.5667269347064663,-0.4030479782376559,11.32
V1,LP,0.26403125,-0.173,0.5616782793220313,-0.3887318559119287,11.36
V1,LP,0.261,-0.17309375,0.5574350157467614,-0.3851315975793253,11.39
V1,LP,0.25778125,-0.17325000000000002,0.5533649481513985,-0.382591471842374,11.42
V1,LP,0.25328125,-0.1735,0.5491543459428592,-0.38174684385855606,11.46
V1,LP,0.24918750000000003,-0.17234375,0.5460587495856724,-0.3792720705809779,11.49
V1,LP,0.24496874999999999,-0.17075,0.5430602664664028,-0.37634514798687874,11.52
V1,LP,0.241,-0.16915625,0.5402272109192638,-0.3729654011135357,11.56
V1,LP,0.24084375000000002,-0.16684375,0.540852043782047,-0.32183109376464114,11.59
V1,LP,0.24156249999999999,-0.16478125,0.543176747911538,-0.32057659278909445,11.62
V1,LP,0.24215625,-0.16278125,0.54539598118244,-0.319775768923381,11.66
V1,LP,0.24346875,-0.1596875,0.5486820519001165,-0.32199545137300783,11.69
V1,LP,0.24762499999999998,-0.15350000000000003,0.5555716300317601,-0.32713617562558006,11.72
V1,LP,0.251875,-0.14775000000000002,0.5627653562143405,-0.3294857708811768,11.76
V1,LP,0.25587499999999996,-0.1418125,0.5699283514074129,-0.3309083943821226,11.79
V1,LP,0.25871875,-0.13737500000000002,0.5751546980431812,-0.33136257939820746,11.82
V1,LP,0.25903125,-0.138,0.5756265020230661,-0.3321700516519047,11.86
V1,LP,0.259375,-0.13909375,0.5762905774148641,-0.33364123263391465,11.89
V1,LP,0.25975,-0.14021875,0.5770273901154077,-0.334895712678502,11.92
V1,LP,0.26175000000000004,-0.14800000000000002,0.584602599876351,-0.3763403614555682,11.96
V1,LP,0.26421875,-0.15631250000000002,0.5941781126868568,-0.3760457676696564,11.99
V1,LP,0.26690625,-0.16446875,0.6038173401234062,-0.37567709959643314,12.02
V1,LP,0.26921875,-0.17009375,0.6106917406423109,-0.3754884960836118,12.06
V1,LP,0.27,-0.1695625,0.6111718089337366,-0.3749350133713815,12.09
V1,LP,0.27075000000000005,-0.16915625,0.6117536970192883,-0.3744216031042385,12.12
V1,LP,0.27134375,-0.16853124999999997,0.6120544446139328,-0.37391977537953236,12.16
V1,LP,0.27359374999999997,-0.1581875,0.5990163940878336,-0.3741445013373734,12.19
V1,LP,0.27984375,-0.14578125,0.5813599715969157,-0.37449674673910094,12.22
V1,LP,0.28609375000000004,-0.1333125,0.5637485598905916,-0.3746391204732562,12.26
V1,LP,0.2899375,-0.12171874999999999,0.5490200702539094,-0.25340595646584424,12.29
V1,LP,0.28953125,-0.12053124999999999,0.5489138750094898,-0.25435353463851806,12.32
V1,LP,0.28909375,-0.11934375,0.5488900869561248,-0.25519328481541864,12.36
V1,LP,0.2885625,-0.11815624999999999,0.5487913506281661,-0.2560966140873182,12.39
V1,LP,0.28756249999999994,-0.118625,0.5489669105671715,-0.060413690018476185,12.42
V1,LP,0.28640625,-0.1191875,0.5493490990201675,-0.061016323000996436,12.46
V1,LP,0.2853125,-0.11984375,0.5497675821373113,-0.06163593225902529,12.49
V1,LP,0.28371875,-0.12040624999999999,0.5499258825659477,-0.06262913129448834,12.52
V1,LP,0.28037500000000004,-0.121375,0.5488503997811272,-0.0637392165616072,12.56
V1,LP,0.27684375,-0.122625,0.5479660404863912,-0.06477837499896051,12.59
V1,LP,0.27340625,-0.12365625,0.5472652445837134,-0.06574283689169032,12.62
V1,LP,0.2720625,-0.12571875,0.5487197407320555,-0.1474368835471801,12.66
V1,LP,0.27421875,-0.1305625,0.554160964998648,-0.14743306686678342,12.69
V1,LP,0.276125,-0.13534375,0.5593705509218607,-0.1475088379745258,12.72
V1,LP,0.2781875,-0.14015625,0.5647355137760404,-0.14752804685810583,12.76
V1,LP,0.27671875,-0.14471875,0.5705683754962011,-0.1596693232493253,12.79
V1,LP,0.27212499999999995,-0.14990625,0.5786673910526499,-0.16690083440296244,12.82
V1,LP,0.26725,-0.15525,0.5869859588565063,-0.16953908220077235,12.86
V1,LP,0.2628125,-0.1570625,0.5917682686026535,-0.1717409411824363,12.89
V1,LP,0.2593125,-0.15203125,0.5875935664059142,-0.1735815971013704,12.92
V1,LP,0.25606249999999997,-0.14709375,0.5837012374698174,-0.17535055043108716,12.96
V1,LP,0.25268750000000006,-0.142125,0.5798610438450691,-0.17728834746926372,12.99
V1,LP,0.25359375000000006,-0.14521875,0.5842597001942852,-0.18536212836930704,13.02
V1,LP,0.257375,-0.15259375,0.5932312961123796,-0.186036694353775,13.06
V1,LP,0.26112499999999994,-0.1599375,0.602163094326398,-0.18660993224394407,13.09
V1,LP,0.26453125,-0.1666875,0.610058195322661,-0.18682165785264,13.12
V1,LP,0.2619375,-0.160125,0.6009538700542933,-0.18570837092494002,13.16
V1,LP,0.2595,-0.15346875,0.5920058070688934,-0.18453718746750675,13.19
V1,LP,0.2569375,-0.1468125,0.5829493840568666,-0.18324467067287237,13.22
V1,LP,0.25640625,-0.14384375,0.5786600879640174,-0.19471689663498562,13.26
V1,LP,0.2579375,-0.14990625000000002,0.5829942751889374,-0.19607828262406668,13.29
V1,LP,0.259625,-0.15587499999999999,0.5874095250130903,-0.1973841086814958,13.32
V1,LP,0.26125,-0.16184375,0.5918653224071497,-0.1984181548443864,13.36
V1,LP,0.2625625,-0.16703125,0.5946230921618167,-0.1969597988112925,13.39
V1,LP,0.26425,-0.17228125,0.5956226097756545,-0.19494525543967894,13.42
V1,LP,0.26593750000000005,-0.1775625,0.5966083990884959,-0.19339471883554696,13.46
V1,LP,0.26856250000000004,-0.18275,0.5980233910449846,-0.19233520359560177,13.49
V1,LP,0.27165625000000004,-0.17953125000000003,0.5899433977990316,-0.19246018626605388,13.52
V1,LP,0.274625,-0.1761875,0.581849784904276,-0.1926557424972942,13.56
V1,LP,0.27775,-0.17290624999999998,0.5738091885779739,-0.19272833131106182,13.59
V1,LP,0.27978125,-0.17403125,0.5697524931536694,-0.18832618046309307,13.62
V1,LP,0.28321874999999996,-0.18571875,0.5775565920416398,-0.18786278767043013,13.66
V1,LP,0.28675,-0.19743750000000002,0.5853642273636286,-0.1874345293779692,13.69
V1,LP,0.2900625,-0.207875,0.5923091028061582,-0.1870698429788743,13.72
V1,LP,0.28709375000000004,-0.20065625,0.5833234877645244,-0.236475259480102,13.76
V1,LP,0.2835,-0.19321875,0.5742796814682485,-0.23706789609738738,13.79
V1,LP,0.2798125,-0.1858125,0.5651896771832444,-0.2377471234916053,13.82
V1,LP,0.2754375,-0.181,0.5571477199718639,-0.198104900663564,13.86
V1,LP,0.27159374999999997,-0.181375,0.553300331048476,-0.19803703067826084,13.89
V1,LP,0.267875,-0.18159375,0.5493350939411574,-0.1976887094075625,13.92
V1,LP,0.26421875,-0.18190625000000002,0.5455104490874039,-0.19757150972584683,13.96
V1,LP,0.26618749999999997,-0.18728125,0.5516254659465775,-0.23345687864281592,13.99
V1,LP,0.2695625,-0.19396875000000002,0.5601603883255186,-0.22935859260138336,14.02
V1,LP,0.27296875,-0.20071875,0.5690240817108274,-0.22531956139402531,14.06
V1,LP,0.2745625,-0.20221875,0.5723551778838311,-0.22175723166252878,14.09
V1,LP,0.27271875,-0.19453125,0.564852556823411,-0.22187289183133702,14.12
V1,LP,0.27090625,-0.18690625,0.5573947231074389,-0.22187306833865672,14.16
V1,LP,0.2690625,-0.17924999999999996,0.5498859999562649,-0.22198417236448847,14.19
V1,LP,0.26865625,-0.1750625,0.5479015121246888,-0.13377351200386578,14.23
V1,LP,0.26884375,-0.17225000000000001,0.5506675814442068,-0.1337201722903402,14.26
V1,LP,0.26912499999999995,-0.169375,0.5535297481679188,-0.1336952585729792,14.29
V1,LP,0.26934375,-0.16646875,0.5562481142425798,-0.13351839707690455,14.32
V1,LP,0.2694375,-0.16821875,0.5543942248228015,-0.13326591150118403,14.36
V1,LP,0.26956250000000004,-0.1706875,0.5516723090608556,-0.13281663543100447,14.39
V1,LP,0.26968749999999997,-0.17328125,0.548989395355063,-0.13248771291989236,14.42
V1,LP,0.2694375,-0.174,0.5478462327339326,-0.181672459874528,14.46
V1,LP,0.26921875,-0.1736875,0.5482108903561544,-0.1824432877720871,14.49
V1,LP,0.269,-0.1731875,0.5484954583850983,-0.18312676880462747,14.52
V1,LP,0.26875,-0.17300000000000001,0.548905412107348,-0.18392127514974732,14.56
V1,LP,0.2684375,-0.1765625,0.5519218765279466,-0.22565259183146874,14.59
V1,LP,0.26853125,-0.18262499999999998,0.557546466280338,-0.2249499106865556,14.62
V1,LP,0.2685625,-0.18871875,0.5631048320405561,-0.2242559057159706,14.66
V1,LP,0.26928124999999997,-0.1948125,0.5680311766302681,-0.26009789501634695,14.69
V1,LP,0.271125,-0.20084375,0.5714049762374641,-0.26347852768356284,14.73
V1,LP,0.2731875,-0.2068125,0.5750613517510645,-0.26779642127441133,14.76
V1,LP,0.2750625,-0.21287499999999998,0.5788450716016951,-0.27366324747077214,14.79
V1,LP,0.27428125000000003,-0.21053125,0.5737247447588127,-0.278877225310764,14.82
V1,LP,0.27196875,-0.2023125,0.5626386353878299,-0.28363282330879336,14.86
V1,LP,0.26971875,-0.19409375,0.5519330329407839,-0.2884830887632578,14.89
V1,LP,0.267375,-0.18609375,0.541447623146657,-0.29351576172977983,14.92
V1,LP,0.2649375,-0.1858125,0.5387722708408835,-0.20851237401968342,14.96
V1,LP,0.26149999999999995,-0.18571875,0.5360545810544625,-0.20793128296939853,14.99
V1,LP,0.25778124999999996,-0.18571875000000002,0.5333651155224881,-0.20814792881793998,15.02
V1,LP,0.25456249999999997,-0.1851875,0.5307767404629669,-0.2097925550430741,15.06
V1,LP,0.25153125,-0.1809375,0.5251606836364948,-0.2102022044935829,15.09
